target.name,target.accession,query.name,query.accession,full.seq.E-value,full.seq.score,full.seq.bias,best.domain.E-value,best.domain.score,best.domain.bias,exp,reg,clu,ov,env,dom,rep,inc,description.of.target,group
WP_003245485.1,-,Sigma70_r4_2,PF08281.13,8.8e-15,52.2,0.6,2.1e-14,50.9,0.6,1.7,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor YlaC [Bacillus],bacteria
WP_003243678.1,-,Sigma70_r4_2,PF08281.13,1e-13,48.7,0,1.9e-13,47.9,0,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigY [Bacilli],bacteria
WP_003224177.1,-,Sigma70_r4_2,PF08281.13,7.6e-13,46,0.1,1.2e-12,45.3,0.1,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigM [Bacillus],bacteria
WP_003184172.1,-,Sigma70_r4_2,PF08281.13,8.4e-13,45.8,0.6,1.1e-12,45.4,0.1,1.4,2,0,0,2,2,2,1,MULTISPECIES: spore germination transcription factor GerE [Bacillaceae],bacteria
WP_003230521.1,-,Sigma70_r4_2,PF08281.13,2.9e-11,40.9,0.2,5.3e-11,40,0.2,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigX [Bacteria],bacteria
WP_003225758.1,-,Sigma70_r4_2,PF08281.13,1.7e-10,38.4,0.2,2.9e-10,37.7,0.2,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigH [Bacillus],bacteria
WP_004399356.1,-,Sigma70_r4_2,PF08281.13,6.5e-9,33.3,0,1.4e-8,32.3,0,1.6,1,0,0,1,1,1,1,MULTISPECIES: two-component system response regulator DesR [Bacillus],bacteria
WP_003220911.1,-,Sigma70_r4_2,PF08281.13,1.5e-8,32.2,1.8,3.5e-4,18.2,0.4,2.4,2,0,0,2,2,2,2,MULTISPECIES: RNA polymerase sigma-28 factor SigD [Bacillus],bacteria
WP_003246715.1,-,Sigma70_r4_2,PF08281.13,2.2e-8,31.7,1.6,6.7e-7,26.9,0.2,2.5,2,0,0,2,2,2,1,MULTISPECIES: RNA polymerase sigma factor SigB [Bacillus],bacteria
WP_003230458.1,-,Sigma70_r4_2,PF08281.13,4e-8,30.8,1.4,4e-8,30.8,1.4,2.6,3,0,0,3,3,3,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigF [Bacillus],bacteria
WP_003245647.1,-,Sigma70_r4_2,PF08281.13,1.5e-7,29,0.1,3.2e-7,28,0.1,1.5,1,0,0,1,1,1,1,MULTISPECIES: two-component system response regulator YhcZ [Bacillus],bacteria
WP_003243101.1,-,Sigma70_r4_2,PF08281.13,1.5e-7,29,0.1,3.3e-7,27.9,0.1,1.6,1,0,0,1,1,1,1,MULTISPECIES: two-component system response regulator YxJL [Bacillus],bacteria
WP_003243707.1,-,Sigma70_r4_2,PF08281.13,2.1e-7,28.5,0,3.4e-7,27.8,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigO [Bacillus],bacteria
WP_003243201.1,-,Sigma70_r4_2,PF08281.13,3.2e-6,24.7,0.8,5.5e-6,24,0,1.8,2,0,0,2,2,1,1,MULTISPECIES: two-component system response regulator LiaR [Bacillus],bacteria
WP_003245120.1,-,Sigma70_r4_2,PF08281.13,5.8e-6,23.9,0,1.5e-5,22.6,0,1.6,1,0,0,1,1,1,1,MULTISPECIES: hypothetical protein [Bacillus],bacteria
WP_009967190.1,-,Sigma70_r4_2,PF08281.13,7.2e-6,23.6,0.6,2.3e-5,22,0.4,1.9,2,0,0,2,2,2,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigG [Bacillus],bacteria
WP_003227124.1,-,Sigma70_r4_2,PF08281.13,7.4e-6,23.6,0.1,1.8e-5,22.4,0.1,1.7,1,0,0,1,1,1,1,MULTISPECIES: DNA-binding transcriptional repressor DeoR [Bacillus],bacteria
WP_003244318.1,-,Sigma70_r4_2,PF08281.13,1.5e-5,22.6,0.1,2.7e-5,21.8,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: two-component system response regulator YdfI [Bacillus],bacteria
WP_003242530.1,-,Sigma70_r4_2,PF08281.13,2.4e-5,21.9,0,5.6e-5,20.8,0,1.7,1,0,0,1,1,1,1,MULTISPECIES: two-component system response regulator LnrK [Bacillus],bacteria
WP_003229916.1,-,Sigma70_r4_2,PF08281.13,3.2e-5,21.5,0,7.4e-5,20.4,0,1.6,1,0,0,1,1,1,1,MULTISPECIES: hypothetical protein [Bacillus],bacteria
WP_003238590.1,-,Sigma70_r4_2,PF08281.13,4.1e-5,21.2,2.4,6.4e-5,20.6,0.1,2.4,2,1,1,3,3,3,1,MULTISPECIES: putative DNA-binding protein [Bacillus],bacteria
WP_011108581.1,-,Sigma70_r4_2,PF08281.13,2.6e-20,70,0.2,4.2e-20,69.3,0.2,1.3,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008764520.1,-,Sigma70_r4_2,PF08281.13,8.6e-20,68.3,0.1,2e-19,67.2,0.1,1.7,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_005682267.1,-,Sigma70_r4_2,PF08281.13,2.1e-19,67.1,0.3,5.1e-19,65.9,0.3,1.6,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_011109055.1,-,Sigma70_r4_2,PF08281.13,2.9e-18,63.4,0,5.9e-18,62.5,0,1.5,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008760068.1,-,Sigma70_r4_2,PF08281.13,3.4e-17,60,0.9,5.6e-17,59.3,0.9,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008765767.1,-,Sigma70_r4_2,PF08281.13,3.9e-17,59.8,0.3,6.9e-17,59,0.3,1.4,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacteroides],bacteria
WP_008767907.1,-,Sigma70_r4_2,PF08281.13,4.2e-17,59.7,0.1,1.1e-14,52,0,2.4,2,0,0,2,2,2,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008760954.1,-,Sigma70_r4_2,PF08281.13,9.5e-17,58.6,0.1,1.7e-16,57.8,0.1,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008763979.1,-,Sigma70_r4_2,PF08281.13,9.6e-17,58.6,1.3,1.4e-16,58,0.1,2,2,1,0,2,2,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008766239.1,-,Sigma70_r4_2,PF08281.13,1.5e-16,58,0.1,2.5e-16,57.2,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_062694661.1,-,Sigma70_r4_2,PF08281.13,1.8e-16,57.7,0.1,9.9e-16,55.3,0,2.1,2,0,0,2,2,2,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_016268625.1,-,Sigma70_r4_2,PF08281.13,2e-16,57.5,0.9,6.4e-16,55.9,0.3,2,2,0,0,2,2,2,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008765839.1,-,Sigma70_r4_2,PF08281.13,4.9e-16,56.3,0.1,9.5e-16,55.4,0.1,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008762686.1,-,Sigma70_r4_2,PF08281.13,6.1e-16,56,0,1.4e-15,54.8,0,1.7,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008760019.1,-,Sigma70_r4_2,PF08281.13,1.1e-15,55.1,0.5,2.4e-15,54.1,0.2,1.8,2,0,0,2,2,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008760619.1,-,Sigma70_r4_2,PF08281.13,1.2e-15,55,0.3,2e-15,54.4,0.3,1.4,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacteroides],bacteria
WP_008763658.1,-,Sigma70_r4_2,PF08281.13,2.4e-15,54.1,0.2,3.4e-15,53.6,0.2,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008766766.1,-,Sigma70_r4_2,PF08281.13,2.8e-15,53.9,0.1,4.5e-15,53.2,0.1,1.4,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008764987.1,-,Sigma70_r4_2,PF08281.13,3e-15,53.8,0.7,4.7e-15,53.2,0.7,1.4,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008762876.1,-,Sigma70_r4_2,PF08281.13,4.7e-15,53.2,0.1,9.9e-15,52.1,0.1,1.6,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_011109391.1,-,Sigma70_r4_2,PF08281.13,4.8e-15,53.1,0.6,2.9e-14,50.6,0,2.1,2,0,0,2,2,2,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_005681497.1,-,Sigma70_r4_2,PF08281.13,6.6e-15,52.7,0,1.5e-14,51.5,0,1.7,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008764449.1,-,Sigma70_r4_2,PF08281.13,1.3e-14,51.7,0.8,2.1e-14,51.1,0.8,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008760422.1,-,Sigma70_r4_2,PF08281.13,1.4e-14,51.7,0,3e-14,50.6,0,1.7,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacteroides],bacteria
WP_016269926.1,-,Sigma70_r4_2,PF08281.13,1.4e-14,51.6,0,2.3e-14,50.9,0,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_032841206.1,-,Sigma70_r4_2,PF08281.13,2.3e-14,51,0.2,4.3e-14,50.1,0.2,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008761748.1,-,Sigma70_r4_2,PF08281.13,3.8e-14,50.3,0.1,6.5e-14,49.5,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteria],bacteria
WP_008767733.1,-,Sigma70_r4_2,PF08281.13,4.6e-14,50,0.9,7.1e-14,49.4,0.9,1.3,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008764619.1,-,Sigma70_r4_2,PF08281.13,5e-14,49.9,0,9.8e-14,48.9,0,1.5,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008766735.1,-,Sigma70_r4_2,PF08281.13,5.6e-14,49.7,0.1,1.1e-13,48.7,0.1,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_011108735.1,-,Sigma70_r4_2,PF08281.13,6.6e-14,49.5,0.1,1.2e-13,48.6,0.1,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008763953.1,-,Sigma70_r4_2,PF08281.13,7.3e-14,49.3,0.7,7.3e-14,49.3,0.7,2.1,2,0,0,2,2,2,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008761066.1,-,Sigma70_r4_2,PF08281.13,1.1e-13,48.7,0,1.8e-13,48.1,0,1.4,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacteria],bacteria
WP_008766886.1,-,Sigma70_r4_2,PF08281.13,1.2e-13,48.6,5.1,1.4e-13,48.5,0.4,2.6,3,0,0,3,3,2,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_011108357.1,-,Sigma70_r4_2,PF08281.13,1.3e-13,48.5,0,1.9e-13,48,0,1.3,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008762480.1,-,Sigma70_r4_2,PF08281.13,1.6e-13,48.2,0.5,4.4e-13,46.8,0.1,1.9,2,0,0,2,2,2,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008760363.1,-,Sigma70_r4_2,PF08281.13,2.2e-13,47.8,0.2,4.5e-13,46.8,0.1,1.6,2,0,0,2,2,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_011108700.1,-,Sigma70_r4_2,PF08281.13,2.4e-13,47.7,0.2,4e-13,47,0.2,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008766202.1,-,Sigma70_r4_2,PF08281.13,2.5e-13,47.6,0.1,4.5e-13,46.8,0.1,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_062695099.1,-,Sigma70_r4_2,PF08281.13,3e-13,47.4,0.2,5.1e-13,46.6,0.2,1.4,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_011108473.1,-,Sigma70_r4_2,PF08281.13,4.6e-13,46.8,0,8.7e-13,45.9,0,1.5,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008766891.1,-,Sigma70_r4_2,PF08281.13,5.7e-13,46.5,0.6,3.4e-12,44,0.1,2.2,2,0,0,2,2,2,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008763441.1,-,Sigma70_r4_2,PF08281.13,7.3e-13,46.1,0,1.1e-12,45.6,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_004308114.1,-,Sigma70_r4_2,PF08281.13,1.2e-12,45.4,0,1.8e-12,44.9,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroidales],bacteria
WP_062695819.1,-,Sigma70_r4_2,PF08281.13,2.1e-12,44.7,0,3.2e-12,44.1,0,1.3,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008767805.1,-,Sigma70_r4_2,PF08281.13,4.3e-12,43.7,0.9,1.4e-11,42,0.1,2.2,2,1,1,3,3,2,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008761425.1,-,Sigma70_r4_2,PF08281.13,5.4e-12,43.4,0.2,9.7e-12,42.5,0.2,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008762155.1,-,Sigma70_r4_2,PF08281.13,1.4e-11,42.1,0,2.1e-11,41.5,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008764719.1,-,Sigma70_r4_2,PF08281.13,3e-11,41,0.1,5.1e-11,40.2,0.1,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008767954.1,-,Sigma70_r4_2,PF08281.13,3e-11,41,0,4.8e-11,40.3,0,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_048697630.1,-,Sigma70_r4_2,PF08281.13,3.6e-11,40.7,0.6,6.9e-11,39.8,0.6,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008763624.1,-,Sigma70_r4_2,PF08281.13,1.2e-9,35.8,0.1,1.7e-9,35.3,0.1,1.3,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_062694555.1,-,Sigma70_r4_2,PF08281.13,2.1e-7,28.7,0.2,6.5e-7,27.1,0.2,1.9,1,0,0,1,1,1,1,response regulator transcription factor [Bacteroides thetaiotaomicron],bacteria
WP_008765039.1,-,Sigma70_r4_2,PF08281.13,3.9e-5,21.4,0.2,1e-4,20.1,0,1.8,2,0,0,2,2,1,1,response regulator transcription factor [Bacteroides thetaiotaomicron],bacteria
WP_007835276.1,-,Sigma70_r4_2,PF08281.13,1e-4,20,0.4,0.31,8.9,0.1,3,2,1,1,3,3,3,2,MULTISPECIES: hypothetical protein [Bacteroidales],bacteria
WP_025307382.1,-,Sigma70_r4_2,PF08281.13,6.5e-17,58.3,0.4,9.7e-17,57.8,0.4,1.3,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bdellovibrio bacteriovorus],bacteria
WP_155250046.1,-,Sigma70_r4_2,PF08281.13,2.5e-14,50,1.7,4.6e-14,49.2,1.7,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bdellovibrio bacteriovorus],bacteria
WP_025307296.1,-,Sigma70_r4_2,PF08281.13,9.3e-14,48.2,0.6,2.8e-13,46.7,0.1,2.1,2,0,0,2,2,2,1,sigma-70 family RNA polymerase sigma factor [Bdellovibrio bacteriovorus],bacteria
WP_025309103.1,-,Sigma70_r4_2,PF08281.13,1.5e-10,38,2.5,2e-10,37.5,0.9,2,2,0,0,2,2,2,1,FliA/WhiG family RNA polymerase sigma factor [Bdellovibrio bacteriovorus],bacteria
WP_025306947.1,-,Sigma70_r4_2,PF08281.13,2.8e-5,21.1,0,5.2e-5,20.2,0,1.5,1,0,0,1,1,1,1,hypothetical protein [Bdellovibrio bacteriovorus],bacteria
YP_002343525.1,-,Sigma70_r4_2,PF08281.13,1.4e-9,34.1,2.3,1.4e-9,34.1,2.3,1.9,2,0,0,2,2,2,1,flagellar biosynthesis RNA polymerase sigma factor [Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819],bacteria
WP_003436663.1,-,Sigma70_r4_2,PF08281.13,2.3e-15,53.8,0.2,3.4e-15,53.2,0.2,1.3,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Clostridiales],bacteria
WP_032506877.1,-,Sigma70_r4_2,PF08281.13,4.1e-13,46.6,0.4,6.9e-13,45.9,0.4,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor [Clostridioides difficile],bacteria
WP_003439159.1,-,Sigma70_r4_2,PF08281.13,5.1e-13,46.3,0,1.8e-12,44.6,0,1.8,2,0,0,2,2,2,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Clostridiales],bacteria
WP_002324547.1,-,Sigma70_r4_2,PF08281.13,4.3e-11,40.1,0,7.8e-11,39.3,0,1.4,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Firmicutes],bacteria
WP_009905239.1,-,Sigma70_r4_2,PF08281.13,3.6e-10,37.2,0.1,6.5e-10,36.3,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Clostridiales],bacteria
WP_003435969.1,-,Sigma70_r4_2,PF08281.13,4.7e-10,36.8,1.8,1.2e-8,32.3,0.3,2.3,2,0,0,2,2,2,1,MULTISPECIES: FliA/WhiG family RNA polymerase sigma factor [Clostridiales],bacteria
WP_003434528.1,-,Sigma70_r4_2,PF08281.13,6.4e-10,36.4,0.1,1.4e-9,35.3,0.1,1.6,1,0,0,1,1,1,1,MULTISPECIES: glycosylating toxin sigma factor TcdR [Clostridiales],bacteria
WP_011860953.1,-,Sigma70_r4_2,PF08281.13,7.9e-10,36.1,0.2,2.1e-9,34.7,0.2,1.7,1,0,0,1,1,1,1,RNA polymerase sporulation sigma factor SigF [Clostridioides difficile],bacteria
WP_032506887.1,-,Sigma70_r4_2,PF08281.13,9.8e-10,35.8,0.1,2e-9,34.8,0,1.5,2,0,0,2,2,2,1,DNA-directed RNA polymerase sigma-70 factor [Clostridioides difficile],bacteria
WP_003061815.1,-,Sigma70_r4_2,PF08281.13,1.7e-9,35,0.1,2.7e-9,34.4,0.1,1.3,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Terrabacteria group],bacteria
WP_003419333.1,-,Sigma70_r4_2,PF08281.13,7.9e-9,32.9,0.1,1.2e-8,32.3,0.1,1.3,1,0,0,1,1,1,1,MULTISPECIES: putative DNA-binding protein [Clostridiales],bacteria
WP_020994407.1,-,Sigma70_r4_2,PF08281.13,4.1e-8,30.6,0,6.6e-8,29.9,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: DNA-directed RNA polymerase sigma-70 factor [Firmicutes],bacteria
WP_009898598.1,-,Sigma70_r4_2,PF08281.13,7.1e-8,29.8,0.3,1.3e-7,29,0.3,1.5,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Clostridioides difficile],bacteria
WP_009889969.1,-,Sigma70_r4_2,PF08281.13,2.1e-7,28.3,0,2.9e-7,27.9,0,1.2,1,0,0,1,1,1,1,MULTISPECIES: winged helix-turn-helix transcriptional regulator [Clostridiales],bacteria
WP_009892548.1,-,Sigma70_r4_2,PF08281.13,8.4e-7,26.4,0.1,1.5e-6,25.6,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigH [Clostridiales],bacteria
WP_003420464.1,-,Sigma70_r4_2,PF08281.13,2e-6,25.2,0.1,4.3e-4,17.7,0,2.6,2,0,0,2,2,2,1,MULTISPECIES: SigB/SigF/SigG family RNA polymerase sigma factor [Clostridiales],bacteria
WP_009896181.1,-,Sigma70_r4_2,PF08281.13,7.4e-6,23.4,0.2,2e-4,18.7,0,2.4,2,1,0,2,2,2,1,MULTISPECIES: response regulator transcription factor [Clostridiales],bacteria
WP_009891335.1,-,Sigma70_r4_2,PF08281.13,1.3e-5,22.5,0,5.8e-5,20.5,0,2,2,0,0,2,2,2,1,MULTISPECIES: DUF2087 domain-containing protein [Clostridiales],bacteria
WP_042741443.1,-,Sigma70_r4_2,PF08281.13,2.3e-5,21.8,0.1,3.4e-5,21.2,0.1,1.3,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Clostridioides difficile],bacteria
WP_011861025.1,-,Sigma70_r4_2,PF08281.13,2.4e-5,21.7,0,5e-5,20.7,0,1.5,1,0,0,1,1,1,1,helix-turn-helix domain-containing protein [Clostridioides difficile],bacteria
WP_003416101.1,-,Sigma70_r4_2,PF08281.13,2.7e-5,21.6,1.9,1e-4,19.7,0.1,2.4,2,0,0,2,2,2,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigG [Clostridiales],bacteria
WP_014318785.1,-,Sigma70_r4_2,PF08281.13,1.7e-17,59.9,0.1,3.9e-17,58.7,0.1,1.7,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_014308159.1,-,Sigma70_r4_2,PF08281.13,4.7e-17,58.5,0.1,7.7e-17,57.8,0.1,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_021334972.1,-,Sigma70_r4_2,PF08281.13,2.4e-16,56.2,0,8.9e-16,54.4,0,1.9,2,0,0,2,2,2,1,RNA polymerase sigma factor SigE [Corynebacterium diphtheriae],bacteria
WP_041740603.1,-,Sigma70_r4_2,PF08281.13,3.9e-14,49.1,0.1,7e-14,48.3,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_014301156.1,-,Sigma70_r4_2,PF08281.13,2e-13,46.8,0,6.2e-13,45.3,0,1.9,2,0,0,2,2,2,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_014311116.1,-,Sigma70_r4_2,PF08281.13,1e-10,38.2,0,1.6e-10,37.5,0,1.3,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_014306532.1,-,Sigma70_r4_2,PF08281.13,1.9e-10,37.3,0,3.3e-10,36.5,0,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_010934320.1,-,Sigma70_r4_2,PF08281.13,3.2e-9,33.4,0,5.6e-9,32.6,0,1.3,1,0,0,1,1,1,1,response regulator transcription factor [Corynebacterium diphtheriae],bacteria
WP_014301148.1,-,Sigma70_r4_2,PF08281.13,2.2e-8,30.7,0.3,9e-8,28.7,0.1,2.2,1,1,2,3,3,3,1,MULTISPECIES: response regulator transcription factor [Corynebacterium],bacteria
WP_004567424.1,-,Sigma70_r4_2,PF08281.13,2.7e-7,27.2,0,6.3e-7,26,0,1.6,1,0,0,1,1,1,1,MULTISPECIES: heme-responsive two-component system response HrrA [Corynebacterium],bacteria
WP_004566936.1,-,Sigma70_r4_2,PF08281.13,4.4e-7,26.5,0.2,9.1e-7,25.5,0.2,1.5,1,0,0,1,1,1,1,response regulator transcription factor [Corynebacterium diphtheriae],bacteria
WP_003850351.1,-,Sigma70_r4_2,PF08281.13,1.1e-5,22,0,2.4e-5,21,0,1.6,1,0,0,1,1,1,1,MULTISPECIES: sugar-binding transcriptional regulator [Corynebacterium],bacteria
WP_027480180.1,-,Sigma70_r4_2,PF08281.13,4.5e-17,59,0.3,7.4e-17,58.3,0.3,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor [Deinococcus radiodurans],bacteria
WP_010883952.1,-,Sigma70_r4_2,PF08281.13,3.2e-9,33.8,0,5.5e-9,33.1,0,1.4,1,0,0,1,1,1,1,response regulator transcription factor [Deinococcus radiodurans],bacteria
WP_010887536.1,-,Sigma70_r4_2,PF08281.13,1.1e-8,32.1,0.1,2.6e-8,30.9,0,1.7,2,0,0,2,2,2,1,response regulator transcription factor [Deinococcus radiodurans],bacteria
WP_010887077.1,-,Sigma70_r4_2,PF08281.13,3.8e-8,30.4,0.1,8.9e-8,29.2,0.1,1.7,1,0,0,1,1,1,1,response regulator transcription factor [Deinococcus radiodurans],bacteria
WP_034350151.1,-,Sigma70_r4_2,PF08281.13,5.6e-8,29.8,0.2,1.2e-7,28.8,0.2,1.6,1,0,0,1,1,1,1,response regulator transcription factor [Deinococcus radiodurans],bacteria
WP_027479661.1,-,Sigma70_r4_2,PF08281.13,5.8e-7,26.6,0,9.8e-7,25.9,0,1.4,1,0,0,1,1,1,1,response regulator transcription factor [Deinococcus radiodurans],bacteria
WP_034349925.1,-,Sigma70_r4_2,PF08281.13,4.5e-6,23.7,0,9.9e-6,22.6,0,1.6,1,0,0,1,1,1,1,response regulator transcription factor [Deinococcus radiodurans],bacteria
NP_417068.1,-,Sigma70_r4_2,PF08281.13,4.2e-20,69.2,0.2,1.1e-19,67.8,0.2,1.8,1,0,0,1,1,1,1,RNA polymerase sigma E factor [Escherichia coli str. K-12 substr. MG1655],bacteria
NP_418713.1,-,Sigma70_r4_2,PF08281.13,8e-16,55.5,0.4,1.6e-15,54.5,0,1.7,2,0,0,2,2,2,1,RNA polymerase sigma factor FecI [Escherichia coli str. K-12 substr. MG1655],bacteria
NP_415739.1,-,Sigma70_r4_2,PF08281.13,1e-10,39.1,0.1,2.1e-10,38.1,0.1,1.5,1,0,0,1,1,1,1,DNA-binding transcriptional dual regulator NarL [Escherichia coli str. K-12 substr. MG1655],bacteria
